Date,Title ID,Title Name,Qty Bought,Discount Code,Channel,Royalty
2/1/2010,PGSTjfyehpo,"Epic Acadia Acadia National Park, Maine, Cadillac Mountain",4,,YouTube,1.1
3/1/2010,PGSTjfyehpo,"Epic Acadia Acadia National Park, Maine, Cadillac Mountain",1,,YouTube,1.1
4/1/2010,PGSTjfyehpo,"Epic Acadia Acadia National Park, Maine, Cadillac Mountain",2,,YouTube,1.1
5/1/2010,PGSTjfyehpo,"EpicRides S1E101 - Epic Acadia Acadia National Park, Maine, Cadillac Mountain",4,,YouTube,1.1
6/1/2010,PGSTjfyehpo,"EpicRides S1E101 - Epic Acadia Acadia National Park, Maine, Cadillac Mountain",1,,YouTube,1.1
7/1/2010,PGSTjfyehpo,"EpicRides S1E101 - Epic Acadia Acadia National Park, Maine, Cadillac Mountain",1,,YouTube,1.1
8/1/2010,PGSTjfyehpo,"EpicRides S1E101 - Epic Acadia Acadia National Park, Maine, Cadillac Mountain",2,,YouTube,1.1
10/1/2010,PGSTjfyehpo,"EpicRides S1E101 - Epic Acadia Acadia National Park, Maine, Cadillac Mountain",1,,YouTube,1.1
4/1/2010,PGZgqgOoFnY,YELLOWSTONE NATIONAL PARK Wyoming,1,,YouTube,1.1
9/1/2010,pibxx5sKv2M,Alternate Routes S1E2113 - Prague,1,,YouTube,1.1
4/1/2010,pITm3JwCbqY,ALHAMBRA Spain,1,,YouTube,1.1
9/1/2010,pITm3JwCbqY,Terra Mystica S1E117 - ALHAMBRA Spain,1,,YouTube,1.1
8/1/2010,pjnKbKYZxSw,7 Days S1E137 - BRETAGNE France,1,,YouTube,1.1
8/1/2010,PLIkcX4THLk,Explore S1E109 - From Here to Nowhere,1,,YouTube,1.1
5/1/2010,plkp230zC1Q,Let's Shop S1E101 - Bangkok Thailand,1,,YouTube,1.1
10/1/2010,PNRp6EithDE,Global Treasures S2E1137 - KATHMANDU Nepal,1,,YouTube,1.1
7/1/2010,PO4La3iXxcU,Cities of the World S1E33 - IRAN,1,,YouTube,1.1
2/1/2010,pRJy8ALKT4s,The Great Trans- American Train Ride,1,,YouTube,1.1
4/1/2010,pRJy8ALKT4s,The Great Trans- American Train Ride,1,,YouTube,1.1
7/1/2010,pRJy8ALKT4s,Doug Jones Travelog S1E114 - The Great Trans-American Train Ride,1,,YouTube,1.1
8/1/2010,pRSNryG-ibc,Nature Wonders S1E140 - AMBOSELI Kenya,1,,YouTube,1.1
12/1/2010,pseMrLlSP_4,"Global Treasures S1E1073 - HAGIA SOPHIA Istanbul, Turkey",1,,YouTube,1.1
9/1/2010,Pu4esh8YfTI,Bikini Destinations S1ECabo - Cabo San Lucas,1,,YouTube,1.1
11/1/2010,pUFzv8teIZ4,"Global Treasures S1E1112 - MONT SAINT-MICHEL Le Mont Saint Michel Normandy, France",1,,YouTube,1.1
3/1/2010,puNYHJTYWyA,RABAT Morocco,1,,YouTube,1.1
1/1/2010,pUpuhCEW4mE,Taiwan,1,,YouTube,1.1
3/1/2010,pUpuhCEW4mE,"Pisa, Italy",1,,YouTube,1.1
9/1/2010,PWZgCxHZG5o,Equitrekking S2E202 - Hawaii's Big Island,1,,YouTube,1.1
10/1/2010,py14Lv3znsk,COSMOS GLOBAL DOCUMENTARIES S1E150 - Indochina,1,,YouTube,1.1
2/1/2010,PYLpCtupSAo,Japan,1,,YouTube,1.1
4/1/2010,PYR7tQ3QKXs,GRANADA Spain,1,,YouTube,1.1
5/1/2010,PYR7tQ3QKXs,Vista Point S1E198 - GRANADA Spain,1,,YouTube,1.1
9/1/2010,Pz_flwHcK5k,The Seasoned Traveler S1E108 - The Canadian,1,,YouTube,1.1
10/1/2010,q_K6qy9E4HQ,Legacy of Ancient Civilizations S1E2 - The Mycenaeans,2,,YouTube,0.55
3/1/2010,q_K6qy9E4HQ,The Mycenaeans,7,,YouTube,0.942857143
5/1/2010,q_K6qy9E4HQ,Legacy of Ancient Civilizations S1E2 - The Mycenaeans,1,,YouTube,1.1
9/1/2010,q_K6qy9E4HQ,Legacy of Ancient Civilizations S1E2 - The Mycenaeans,1,,YouTube,1.1
12/1/2010,q_K6qy9E4HQ,Legacy of Ancient Civilizations S1E2 - The Mycenaeans,1,,YouTube,1.1
11/1/2010,q-0yE7AbxZk,Wild Venezuela S1E608 - Strategies for Animal Survival,1,,YouTube,1.1
9/1/2010,QAlpHgfwuyY,Iceland's Favourite Places S1E1 - Akureyri & The Magical North,1,,YouTube,1.1
4/1/2010,qAWGmYt8GOw,Bermuda,1,,YouTube,1.1
2/1/2010,qbIjZV0RSvw,Destination San Francisco,1,,YouTube,1.1
12/1/2010,qbIjZV0RSvw,Destination San Francisco,1,,YouTube,1.1
4/1/2010,qBvoO0lAfCs,Cultural Kaleidoscope America's Multicultural Makeup!,1,,YouTube,1.1
5/1/2010,qBvoO0lAfCs,American Cultural History S1E105 - Cultural Kaleidoscope America's Multicultural Makeup!,1,,YouTube,1.1
12/1/2010,qBvoO0lAfCs,American Cultural History S1E105 - Cultural Kaleidoscope America's Multicultural Makeup!,1,,YouTube,1.1
5/1/2010,qcfK0MwYOL0,The Best of California S1E11 - The Big Orange,1,,YouTube,1.1
10/1/2010,QDTXkZxrAn4,Wild Venezuela S1E606 - The Orinoco Crocodile,1,,YouTube,1.1
11/1/2010,-qE9neuZ-Mo,Garden Travels S1E197 - Heaths & Heathers Nursery,1,,YouTube,1.65
10/1/2010,Qg7SGE0SZzc,Nature Wonders S1E186 - SERENGETI Tanzania,1,,YouTube,1.1
5/1/2010,Qho_CFkz4oo,Island Hoppers S1ENICA - Nicaragua,1,,YouTube,1.1
8/1/2010,qKxfNWtEFoo,7 Days S1E151 - PERU,1,,YouTube,1.1
12/1/2010,qmKKBc7mniA,Eiffel Tower Paris France,1,,YouTube,1.1
2/1/2010,QNNJuAYQoSc,Kauai,1,,YouTube,1.1
7/1/2010,QNNJuAYQoSc,Bikini Destinations S1EKauai - Kauai,1,,YouTube,1.1
9/1/2010,QNNJuAYQoSc,Bikini Destinations S1EKauai - Kauai,1,,YouTube,1.1
4/1/2010,QPc0pHdttVA,"Infamous Full Moon Parties, British Consul & Thai Prison",1,,YouTube,1.1
6/1/2010,QSFfB79kLxI,Your Guide Around NYC,1,,YouTube,1.1
7/1/2010,QSFfB79kLxI,Your Guide Around NYC,2,,YouTube,1.1
4/1/2010,qTLlCSnid-k,Narrow Gauge in the Alps Part 1,1,,YouTube,1.1
12/1/2010,qu2fkcapq0M,Salvador Dali the 4th Dimension,2,,YouTube,2.2
9/1/2010,Qu66U3KBKyo,Equitrekking S3E303 - Arizona,1,,YouTube,1.1
12/1/2010,QwLE0eriio0,Discovering Provence S1E106 - The People of Provence,1,,YouTube,2.2
11/1/2010,qxXshmmLLn0,Passport to Adventure S1E101 - Tbilisi and the Caucasus Mountains Republic of Georgia,1,,YouTube,1.1
3/1/2010,QYksQDqT_5c,BODY WALK Fitness Through Walking,1,,YouTube,1.1
4/1/2010,qz4mtFETsPc,MARSEILLE France,1,,YouTube,1.1
8/1/2010,r_LmgWNDtqU,Cities of the World S1E8 - BRUSSELS Belgium,1,,YouTube,1.1
5/1/2010,-r2e_k-Qmak,Countries Less Traveled S1E101 - Kiribati,1,,YouTube,1.1
9/1/2010,-r2e_k-Qmak,Countries Less Traveled S1E101 - Kiribati,1,,YouTube,1.1
3/1/2010,R3qJPAIjNnc,Oregon Ghost Towns,2,,YouTube,1.1
8/1/2010,R3qJPAIjNnc,Oregon Ghost Towns,1,,YouTube,1.1
12/1/2010,RavKma5LXWA,Yuletide Fireplace In A Box,2,,YouTube,0.55
9/1/2010,RdU65l9C0ZY,Bikini Destinations S1EUkra - Ukraine,1,,YouTube,1.1
12/1/2010,rdZ27GMevo0,"Global Treasures S2E1045 - TIAN TAN Beijing, China",1,,YouTube,1.1
8/1/2010,rgEVnIa1ZDI,History of WWII S1E1 - US Air Force,1,,YouTube,1.1
4/1/2010,RJVPFoie_GQ,New Ways to Play,1,,YouTube,1.1
12/1/2010,RK1uB2y97vI,"Global Treasures S1E1051 - HERMITAGE St. Petersburg, Russia",1,,YouTube,1.1
2/1/2010,rmNsMuu2R3U,"Transsexuals, Sex Changes & Boxing",1,,YouTube,1.1
8/1/2010,rmQjgppAuCg,Cities of the World S1E80 - VIETNAM,1,,YouTube,1.1
10/1/2010,rmQjgppAuCg,Cities of the World S1E80 - VIETNAM,1,,YouTube,1.1
10/1/2010,RMxgvC5rw20,Historic Travel US Silent History Of San Francisco,1,,YouTube,1.1
7/1/2010,rNcW3ToCKis,Cities of the World S1E16 - COSTA DEL SOL Spain,1,,YouTube,1.1
9/1/2010,rNcW3ToCKis,Cities of the World S1E16 - COSTA DEL SOL Spain,1,,YouTube,1.1
9/1/2010,ro2cEKUWi_c,The Seasoned Traveler S2E203 - Quebec C'est Magnifique,1,,YouTube,1.1
11/1/2010,rpiPo9AWKnI,Vista Point S1E117 - MARRAKESH Morocco,1,,YouTube,1.1
7/1/2010,RRIvgy_UYLU,Global Treasures S2E1021 - TAJ MAHAL India,1,,YouTube,1.1
7/1/2010,rTQ3yzG7xDs,Cities of the World S1E40 - KENYA COAST Africa,1,,YouTube,1.1
4/1/2010,RVXJgwihgqE,Waldviertel Express,1,,YouTube,1.1
12/1/2010,RXtQ3CaWKeY,COSMOS GLOBAL DOCUMENTARIES S1E144 - SIAM A Glorious Kingdom Of The Past- Thailand,1,,YouTube,2.2
10/1/2010,S2nrNVUwxws,COSMOS GLOBAL DOCUMENTARIES S1E119 - Canada from Coast to Coast,1,,YouTube,1.1
6/1/2010,S4_JtBsA-R8,Great Chefs of Austria S1E104 - Chef Reinhard Gerer Vienna Hotel Bristol Korso,1,,YouTube,1.1
9/1/2010,sahSl-QSG44,Cities of the World S1E51 - MYKONOS Greece,1,,YouTube,1.1
3/1/2010,SbM-ISjMzWQ,CAMBODIA,1,,YouTube,1.1
4/1/2010,SbM-ISjMzWQ,CAMBODIA,1,,YouTube,1.1
12/1/2010,SbM-ISjMzWQ,CAMBODIA,1,,YouTube,1.1
2/1/2010,shHijkwOWgw,IN THE LAND OF THE HOLY MONKS - Tibet,1,,YouTube,1.1
3/1/2010,shHijkwOWgw,IN THE LAND OF THE HOLY MONKS - Tibet,1,,YouTube,1.1
10/1/2010,SiUcEXra46A,Historic Travel US San Francisco A Jewel In California's Crown,1,,YouTube,1.1
9/1/2010,sK5ZZGdIHGs,The Seasoned Traveler S2E209 - Scottish Castles,1,,YouTube,1.1
9/1/2010,SkrJX62echc,Rails Across Russia St.  Petersburg to the Pacific,1,,YouTube,1.1
11/1/2010,SkrJX62echc,Rails Across Russia St.  Petersburg to the Pacific,1,,YouTube,1.1
12/1/2010,SkrJX62echc,Rails Across Russia St.  Petersburg to the Pacific,4,,YouTube,1.1
4/1/2010,SlT1wtk5FYA,Turks and Caicos,1,,YouTube,1.1
6/1/2010,SlT1wtk5FYA,Dive Travel S1ETurks - Turks and Caicos,1,,YouTube,1.1
10/1/2010,smH_ze1ggxE,Let's Shop S2E214 - Taiwan,3,,YouTube,1.1
11/1/2010,SNONel4b4Pc,"Global Treasures S1E1206 - ST. PETER'S BASILICA Basiclica Di San Pietro Rome, Italy",1,,YouTube,1.1
10/1/2010,sp1cm7Ryn18,Nature Wonders S1E121 - CIENAGA DE ZAPATA Cuba,1,,YouTube,1.1
10/1/2010,SpwgvpLZegQ,The Seasoned Traveler S2E213 - Peru,1,,YouTube,1.1
2/1/2010,sQTBSQvj9Dg,The Ultimate Guide to New Orleans Mardi Gras,1,,YouTube,1.1
4/1/2010,sQWpefYGIIs,Mumbai (Bombay) India,1,,YouTube,1.1
11/1/2010,sQWpefYGIIs,Vista Point S1E238 - MUMBAI (Bombay) India,1,,YouTube,1.1
9/1/2010,St2fZWJMx3w,Alternate Routes S1E2274 - Barcelona,1,,YouTube,1.1
9/1/2010,StHDx_LwaBA,Clint Denn's Prague - Paris and a Cruise Aboard Amadeus Waterways Symphony Cruise Ship,1,,YouTube,1.1
10/1/2010,svDlJaTyToI,Andes S1E2 - Machu Picchu,1,,YouTube,1.1
11/1/2010,svDlJaTyToI,Andes S1E2 - Machu Picchu,1,,YouTube,1.1
5/1/2010,SxpSEvKqcU4,7 Days S1E113 - PORTUGAL,1,,YouTube,1.1
11/1/2010,syq8BBRSWOw,"Global Treasures S2E1015 - REAL ALCÁZAR DE SEVILLA Andalusia, Spain",1,,YouTube,1.1
3/1/2010,Sz0YkPqdDCA,EL TREN INCA A Journey On The Inca Railroad,1,,YouTube,1.1
8/1/2010,Sz0YkPqdDCA,On Tour S1E110 - EL TREN INCA A Journey On The Inca Railroad,1,,YouTube,1.1
3/1/2010,T3-5ooUdOys,History Of Motion Pictures Production Technologies Volume I,1,,YouTube,1.1
6/1/2010,t3t9epoTRo4,Sakura Petals S1E1 - Temples and Zen,1,,YouTube,1.1
6/1/2010,T5g4erS_Viw,Bikini Destinations S1EMolo - Molokai,1,,YouTube,1.1
8/1/2010,T5g4erS_Viw,Bikini Destinations S1EMolo - Molokai,1,,YouTube,1.1
6/1/2010,T6HZ9e8WXjw,Great Chefs of Austria S1E125 - Chef Heinz Reitbauer Jr Pogusch Restaurant Steirereck Wirtshaus,1,,YouTube,1.1
2/1/2010,t6ipFDJqYBI,St.  Maarten,1,,YouTube,1.1
5/1/2010,t6ipFDJqYBI,Alternate Routes S1E2205 - St.  Maarten,1,,YouTube,1.1
4/1/2010,t-GKZanLLWg,Marrakech,1,,YouTube,1.1
1/1/2010,thgIDgegcuU,IMAX Africa The Serengeti,1,,YouTube,1.1
4/1/2010,thgIDgegcuU,Mexican Riviera,1,,YouTube,1.1
9/1/2010,thgIDgegcuU,Bikini Destinations S1EMexrv - Mexican Riviera,2,,YouTube,1.1
12/1/2010,thgIDgegcuU,Bikini Destinations S1EMexrv - Mexican Riviera,1,,YouTube,1.65
3/1/2010,tHhQKOiX08Q,Fun in the Sun,1,,YouTube,1.1
6/1/2010,tkcNiy-yv-g,"The Nude Traveler S1E102 - Club Orient St.  Martin, French West Indies - Orient Beach",2,,YouTube,1.375
2/1/2010,tkcNiy-yv-g,"Club Orient St.  Martin, French West Indies - Orient Beach",1,,YouTube,2.75
4/1/2010,tkcNiy-yv-g,"Club Orient St.  Martin, French West Indies - Orient Beach",2,,YouTube,2.75
8/1/2010,tkcNiy-yv-g,"The Nude Traveler S1E102 - Club Orient St.  Martin, French West Indies - Orient Beach",2,,YouTube,2.75
11/1/2010,tkcNiy-yv-g,"The Nude Traveler S1E102 - Club Orient St.  Martin, French West Indies - Orient Beach",3,,YouTube,2.75
4/1/2010,ToE10sC36KQ,The Key West Picture Show,1,,YouTube,1.1
5/1/2010,TpRvopyrYYw,Countries Less Traveled S1E102 - Nauru,1,,YouTube,1.1
9/1/2010,TpRvopyrYYw,Countries Less Traveled S1E102 - Nauru,2,,YouTube,1.1
12/1/2010,TpRvopyrYYw,Countries Less Traveled S1E102 - Nauru,1,,YouTube,1.1
11/1/2010,tq9AFsFs34c,COSMOS GLOBAL DOCUMENTARIES S1E120 - Kathmandu Valley of the Gods,1,,YouTube,1.1
9/1/2010,TRa9d6gwA-o,Paraguay,2,,YouTube,1.1
4/1/2010,TsjN2K0GcEY,The Mystery of the Maya Guatemala,1,,YouTube,1.1
11/1/2010,TsjN2K0GcEY,Passport to Adventure S2E209 - The Mystery of the Maya Guatemala,1,,YouTube,1.1
6/1/2010,t-SOVBPd0q8,Bikini Destinations S1ECali - California Dreamin,1,,YouTube,1.1
5/1/2010,tyazFl5uXco,Let's Shop S1E113 - Arab Gulf States Oman & Qatar,1,,YouTube,1.1
10/1/2010,tyazFl5uXco,Let's Shop S1E113 - Arab Gulf States Oman & Qatar,2,,YouTube,1.1
9/1/2010,U0yAgfcUkvs,IMAX S1E8 - Mystery Of The Maya,1,,YouTube,1.1
4/1/2010,UcaDFmjcmik,MOROCCO,1,,YouTube,1.1
4/1/2010,Ue7dKBUZp-g,Toronto Canada,1,,YouTube,1.1
11/1/2010,Ue7dKBUZp-g,Cities of the World S1E73 - TORONTO Canada,1,,YouTube,1.1
4/1/2010,UeF51Gye3Io,The Chianti and Central Tuscany,1,,YouTube,1.1
7/1/2010,UFkTd5wGs4k,"Global Treasures S1E1197 - HUMAYUN'S TOMB Delhi, India",1,,YouTube,1.1
1/1/2010,UGOdoXmdzc4,Lima Peru,1,,YouTube,1.1
4/1/2010,ui0HWg3rCug,Europe Invaded,1,,YouTube,1.1
2/1/2010,uIZrxS2dssA,Classic ship: Regal Empress Ports: Charlottetown Prince Edward Island & Newport RI,1,,YouTube,1.1
2/1/2010,UkCwiPRtpa0,CUBA,1,,YouTube,1.1
7/1/2010,uKqFE-yhHDI,COSMOS GLOBAL DOCUMENTARIES S1E125 - In the Land of the Maharajahs,1,,YouTube,1.1
5/1/2010,Ung_nfE1rEs,Canal Du Midi,1,,YouTube,1.1
5/1/2010,uu48Mx0eoME,7 Days S1E123 - AUSTRIA,1,,YouTube,1.1
4/1/2010,UWgN0QvwiGo,Solomon Islands,1,,YouTube,1.1
2/1/2010,UyHGFpgIBVI,Desert Oasis,1,,YouTube,1.1
9/1/2010,UyHGFpgIBVI,Bikini Destinations S1EOasis - Desert Oasis,1,,YouTube,1.1
12/1/2010,V_9WjUmcfpM,History of WWII S1E2 - The Pearl Harbor Bombing,1,,YouTube,1.1
9/1/2010,V_NsEsUQPLE,7 Days S1E163 - TANZANIA,2,,YouTube,1.1
10/1/2010,v37uQmLZkWc,Global Treasures S1E1213 - HUÉ Vietnam,1,,YouTube,1.1
7/1/2010,V58SSbiFNzA,COSMOS GLOBAL DOCUMENTARIES S1E118 - The Four Royal Cities of Morocco,1,,YouTube,1.1
3/1/2010,vBT0IwKB4w4,"NOTO Sicily, Italy",1,,YouTube,1.1
2/1/2010,-vctvkyGB0k,UFOs Earth's Cosmic Watergate,1,,YouTube,1.1
4/1/2010,-vctvkyGB0k,UFOs Earth's Cosmic Watergate,1,,YouTube,1.1
7/1/2010,-vctvkyGB0k,UFOs Earth's Cosmic Watergate,1,,YouTube,1.1
8/1/2010,-vctvkyGB0k,UFOs Earth's Cosmic Watergate,1,,YouTube,1.1
9/1/2010,-vctvkyGB0k,UFOs Earth's Cosmic Watergate,1,,YouTube,1.1
4/1/2010,vEo6xf8I8zU,Iceland,1,,YouTube,1.1
9/1/2010,VfynZWnBDpU,Passport to Adventure S1E102 - Exploring Rural China and the Great Wall,1,,YouTube,1.1
9/1/2010,Vh-KY6XKtyU,Nature Wonders S2E209 - SAHARA Desert North Africa,1,,YouTube,1.1
10/1/2010,Vh-KY6XKtyU,Nature Wonders S2E209 - SAHARA Desert North Africa,1,,YouTube,1.1
10/1/2010,viaVTvFTM3c,Let's Shop S1E102 - Shanghai China,3,,YouTube,1.1
11/1/2010,vj87DcuwYEo,Karma Trekkers S1E104 - IRELAND,2,,YouTube,1.1
4/1/2010,vLhTXugQ7Gs,Archaeology in Provence,1,,YouTube,1.1
3/1/2010,VmiGsS7fdCU,Experience Italy,1,,YouTube,1.1
1/1/2010,VnhCyla4yTI,"Vermont Waitsfield and the Mad River Valley, Appalachian Gap and Bristol",1,,YouTube,1.1
5/1/2010,vQFz6h9FWj0,IMAX S1E13 - Wolves,1,,YouTube,1.1
6/1/2010,vQFz6h9FWj0,IMAX S1E13 - Wolves,1,,YouTube,1.1
9/1/2010,vQFz6h9FWj0,IMAX S1E13 - Wolves,1,,YouTube,1.1
10/1/2010,VRYzkd4m1k4,The Seasoned Traveler S2E205 - Croatia & Bosnia-Hercegovina,1,,YouTube,1.1
8/1/2010,vSkcXc77GdI,Cities of the World S1E70 - STOCKHOLM Sweden,1,,YouTube,1.1
7/1/2010,vTTnlSIj7Sc,Cities of the World S1E46 - MALTA,1,,YouTube,1.1
7/1/2010,vUGlA51FEkc,Cities of the World S1E7 - BEIJING China,1,,YouTube,1.1
9/1/2010,vUGlA51FEkc,Cities of the World S1E7 - BEIJING China,2,,YouTube,1.1
9/1/2010,vv56wSO4qnQ,Bikini Destinations S1EBora - Bora Bora,2,,YouTube,1.1
12/1/2010,vvIF2p9OYD8,Travelview International S1E12 - Los Angeles,1,,YouTube,1.1
8/1/2010,vWr7ox8En3w,Get Outta Town S1E2717 - Madrid Spain,1,,YouTube,1.1
4/1/2010,vzdjLt85lmM,"Cortona, Montepulciano, and the Val D'Orcia",1,,YouTube,1.1
6/1/2010,vzdjLt85lmM,"Inside the Tuscan Hills S1E106 - Cortona, Montepulciano, and the Val D'Orcia",1,,YouTube,1.1
12/1/2010,w_j0NIl2L1w,Bikini Destinations S1EMaui - Maui Hawaii,1,,YouTube,1.65
9/1/2010,w_lAfVPoslI,Doug Jones Travelog S1E6 - The Great Canadian Train Ride,2,,YouTube,1.1
1/1/2010,W1pCdxCyWwY,Global Treasures TOWER OF LONDON & TOWER BRIDGE London,1,,YouTube,1.1
5/1/2010,W1pCdxCyWwY,IMAX S1E5 - Africa The Serengeti,1,,YouTube,1.1
10/1/2010,W1pCdxCyWwY,IMAX S1E5 - Africa The Serengeti,2,,YouTube,1.1
11/1/2010,W1pCdxCyWwY,IMAX S1E5 - Africa The Serengeti,1,,YouTube,1.1
9/1/2010,W2Yxi5ZoLQY,Bikini Destinations S1ESBCAN - Spring Break CanCun,1,,YouTube,1.1
11/1/2010,W4WlvTuvU6U,Global Treasures S1E1116 - LIJIANG Venice of the Far East China,1,,YouTube,1.1
12/1/2010,W4WlvTuvU6U,Global Treasures S1E1116 - LIJIANG Venice of the Far East China,1,,YouTube,1.1
11/1/2010,w8nL6qW-kHY,Get Outta Town S1E2694 - Sydney Australia,1,,YouTube,1.1
8/1/2010,wAF2-yw_Ycc,Cities of the World S1E68 - SPAIN,1,,YouTube,1.1
9/1/2010,wAF2-yw_Ycc,Cities of the World S1E68 - SPAIN,3,,YouTube,1.1
10/1/2010,wAF2-yw_Ycc,Cities of the World S1E68 - SPAIN,1,,YouTube,1.1
11/1/2010,wAF2-yw_Ycc,Cities of the World S1E68 - SPAIN,1,,YouTube,1.1
12/1/2010,wAF2-yw_Ycc,Cities of the World S1E68 - SPAIN,1,,YouTube,1.1
2/1/2010,wb-jPO_zy7Y,JAZZ-GYM Body Training With A Funny Beat,1,,YouTube,1.1
3/1/2010,wb-jPO_zy7Y,JAZZ-GYM Body Training With A Funny Beat,1,,YouTube,1.1
6/1/2010,wb-jPO_zy7Y,Viva Fit 'n Fun S1E110 - JAZZ-GYM Body Training With A Funny Beat,1,,YouTube,1.1
7/1/2010,WDD7ztGdzio,Cities of the World S1E6 - BAVARIA Germany,1,,YouTube,1.1
9/1/2010,WDD7ztGdzio,Cities of the World S1E6 - BAVARIA Germany,1,,YouTube,1.1
2/1/2010,wFAVGhA_0Og,A Camel Safari in the Thar Desert,1,,YouTube,1.1
12/1/2010,wG6Ky8-sFik,"Great Chefs of Austria S1E123 - Chef Martin A.  Reitberger Seefeld, Tyrol Hotel St.  Peter",1,,YouTube,1.1
5/1/2010,WJBvfPL9hsQ,Legacy of Ancient Civilizations S1E1 - Carthage and the Phoenicians,1,,YouTube,1.1
6/1/2010,WJBvfPL9hsQ,Legacy of Ancient Civilizations S1E1 - Carthage and the Phoenicians,1,,YouTube,1.1
12/1/2010,WJBvfPL9hsQ,Legacy of Ancient Civilizations S1E1 - Carthage and the Phoenicians,1,,YouTube,1.1
3/1/2010,wK09mLmAROU,Fiji Part B,1,,YouTube,1.1
12/1/2010,Wv59bF2UwDQ,Vista Point S1E171 - BAHAMAS,1,,YouTube,1.1
11/1/2010,WvgVqmQyyZo,Norwegian Star,1,,YouTube,1.1
10/1/2010,wXE2SvKdLWg,"Global Treasures S1E1167 - CATHEDRAL OF SANTIAGO OF COMPOSTELA Galicia, Spain",2,,YouTube,1.1
11/1/2010,wXE2SvKdLWg,"Global Treasures S1E1167 - CATHEDRAL OF SANTIAGO OF COMPOSTELA Galicia, Spain",1,,YouTube,1.1
4/1/2010,WZqdtruBLmA,Australia Land Beyond Time,1,,YouTube,1.1
3/1/2010,WzSpokeQdX8,Historical World Fairs New York Volume IV,1,,YouTube,1.1
3/1/2010,x_8GhsU3FLE,Istanbul Turkey,1,,YouTube,1.1
5/1/2010,x_8GhsU3FLE,Cities of the World S1E36 - Istanbul Turkey,1,,YouTube,1.1
9/1/2010,X0_MTLyadVE,"Porthole TV S1E108 - Grand Cayman Shore Excursion Featuring: Turtle Farm, Atlantis Submarine",1,,YouTube,1.1
12/1/2010,x83StZ3PqyA,7 Days - Jordan,1,,YouTube,2.2
6/1/2010,X9YOI0ZQY00,Bikini Destinations S1ESBMIA - South Beach Miami,1,,YouTube,1.1
9/1/2010,X9YOI0ZQY00,Bikini Destinations S1ESBMIA - South Beach Miami,1,,YouTube,1.1
3/1/2010,XaqjltL3raM,NAKURU Kenya,1,,YouTube,1.1
4/1/2010,-XECgp_js28,Budapest Hungary,1,,YouTube,1.1
7/1/2010,-XECgp_js28,Cities of the World S1E9 - BUDAPEST Hungary,1,,YouTube,1.1
10/1/2010,xl_syKdtFT0,Vista Point S1E170 - BUDAPEST Hungary,1,,YouTube,1.1
2/1/2010,XP0HZtKPRpU,"Toronto, Canada",1,,YouTube,1.1
2/1/2010,xVcSCxw9WD8,SKI-GYM Strength and Agility For Winter,1,,YouTube,1.1
2/1/2010,Y1ks_IpCoyc,LOUISIANA SWAMPS U.S.A.,1,,YouTube,1.1
9/1/2010,Y1ks_IpCoyc,Nature Wonders S1E136 - LOUISIANA SWAMPS U.S.A.,1,,YouTube,1.1
10/1/2010,Y2HH5xW3FKU,COSMOS GLOBAL DOCUMENTARIES S1E129 - NORTH AMERICA Wonderland Of Nature Part - 3,1,,YouTube,1.1
1/1/2010,Y-8Ao8oncjc,A Video Postcard from the Grand Canyon,1,,YouTube,1.1
4/1/2010,Y-8Ao8oncjc,Skimming the Surface,1,,YouTube,1.1
3/1/2010,ycdAPwHbf50,Bare Necessities Nude Cruising,1,,YouTube,5.5
4/1/2010,ycdAPwHbf50,Bare Necessities Nude Cruising,1,,YouTube,5.5
5/1/2010,ycdAPwHbf50,The Nude Traveler S1E106 - Bare Necessities Nude Cruising,1,,YouTube,5.5
7/1/2010,ycdAPwHbf50,The Nude Traveler S1E106 - Bare Necessities Nude Cruising,2,,YouTube,5.5
8/1/2010,ycdAPwHbf50,The Nude Traveler S1E106 - Bare Necessities Nude Cruising,4,,YouTube,5.5
9/1/2010,ycdAPwHbf50,The Nude Traveler S1E106 - Bare Necessities Nude Cruising,2,,YouTube,5.5
11/1/2010,ycdAPwHbf50,The Nude Traveler S1E106 - Bare Necessities Nude Cruising,3,,YouTube,5.5
12/1/2010,ycdAPwHbf50,The Nude Traveler S1E106 - Bare Necessities Nude Cruising,1,,YouTube,5.5
4/1/2010,YdMoWWrVNkE,Turkey,1,,YouTube,1.1
7/1/2010,yEwwX9hxsZ4,Vista Point S1E149 - BARCELONA Spain,2,,YouTube,1.1
11/1/2010,yEwwX9hxsZ4,Vista Point S1E149 - BARCELONA Spain,1,,YouTube,1.1
12/1/2010,yHEQFY91p-8,Great Chefs of Austria S1E129 - Chef Lisl Wagner-Bacher Mautern Landhaus Bacher,1,,YouTube,1.1
3/1/2010,YjmJFtlg_pE,SALZBURG Austria,1,,YouTube,1.1
6/1/2010,YKAoE1goFjk,The Little Travelers S1E103 - Bali,1,,YouTube,1.1
10/1/2010,YKAoE1goFjk,The Little Travelers S1E103 - Bali,1,,YouTube,1.1
12/1/2010,YKR_YqX7xoU,"Global Treasures S2E1031 - ROYAL PALACE OF MADRID Madrid, Spain",1,,YouTube,1.1
2/1/2010,ylUWiYaG87g,Peru,1,,YouTube,1.1
4/1/2010,ylUWiYaG87g,Peru,1,,YouTube,1.1
8/1/2010,ylUWiYaG87g,Cities of the World S1E54 - PERU,1,,YouTube,1.1
