UPC,product url,price,condition,category,format,stock,shipping rate,shipping weight
879061003967,http://www.travelvideostore.com/product_info.php?products_id=7071&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061003981,http://www.travelvideostore.com/product_info.php?products_id=7073&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004018,http://www.travelvideostore.com/product_info.php?products_id=7076&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004049,http://www.travelvideostore.com/product_info.php?products_id=7079&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004063,http://www.travelvideostore.com/product_info.php?products_id=7081&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004117,http://www.travelvideostore.com/product_info.php?products_id=7086&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004124,http://www.travelvideostore.com/product_info.php?products_id=7087&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004131,http://www.travelvideostore.com/product_info.php?products_id=7088&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004155,http://www.travelvideostore.com/product_info.php?products_id=7090&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004162,http://www.travelvideostore.com/product_info.php?products_id=7091&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004179,http://www.travelvideostore.com/product_info.php?products_id=7092&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004186,http://www.travelvideostore.com/product_info.php?products_id=7093&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004193,http://www.travelvideostore.com/product_info.php?products_id=7094&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004209,http://www.travelvideostore.com/product_info.php?products_id=7095&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004216,http://www.travelvideostore.com/product_info.php?products_id=7096&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061009891,http://www.travelvideostore.com/product_info.php?products_id=7102&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061009907,http://www.travelvideostore.com/product_info.php?products_id=7103&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061009914,http://www.travelvideostore.com/product_info.php?products_id=7104&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061009921,http://www.travelvideostore.com/product_info.php?products_id=7105&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061009945,http://www.travelvideostore.com/product_info.php?products_id=7107&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061009952,http://www.travelvideostore.com/product_info.php?products_id=7108&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061009976,http://www.travelvideostore.com/product_info.php?products_id=7110&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061009983,http://www.travelvideostore.com/product_info.php?products_id=7111&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301921,http://www.travelvideostore.com/product_info.php?products_id=7113&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303666,http://www.travelvideostore.com/product_info.php?products_id=7116&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303352,http://www.travelvideostore.com/product_info.php?products_id=7121&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303628,http://www.travelvideostore.com/product_info.php?products_id=7122&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303482,http://www.travelvideostore.com/product_info.php?products_id=7123&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303550,http://www.travelvideostore.com/product_info.php?products_id=7124&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303383,http://www.travelvideostore.com/product_info.php?products_id=7126&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303345,http://www.travelvideostore.com/product_info.php?products_id=7127&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303475,http://www.travelvideostore.com/product_info.php?products_id=7136&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303635,http://www.travelvideostore.com/product_info.php?products_id=7138&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303444,http://www.travelvideostore.com/product_info.php?products_id=7141&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303567,http://www.travelvideostore.com/product_info.php?products_id=7142&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303338,http://www.travelvideostore.com/product_info.php?products_id=7147&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303314,http://www.travelvideostore.com/product_info.php?products_id=7151&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629303420,http://www.travelvideostore.com/product_info.php?products_id=7157&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
745751023235,http://www.travelvideostore.com/product_info.php?products_id=10595&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.70
883629303376,http://www.travelvideostore.com/product_info.php?products_id=7161&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629306919,http://www.travelvideostore.com/product_info.php?products_id=7166&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307763,http://www.travelvideostore.com/product_info.php?products_id=7167&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629306902,http://www.travelvideostore.com/product_info.php?products_id=7168&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307770,http://www.travelvideostore.com/product_info.php?products_id=7171&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307367,http://www.travelvideostore.com/product_info.php?products_id=7172&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307336,http://www.travelvideostore.com/product_info.php?products_id=7173&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307497,http://www.travelvideostore.com/product_info.php?products_id=7175&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307466,http://www.travelvideostore.com/product_info.php?products_id=7177&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307268,http://www.travelvideostore.com/product_info.php?products_id=7179&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307428,http://www.travelvideostore.com/product_info.php?products_id=7180&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307473,http://www.travelvideostore.com/product_info.php?products_id=7181&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307787,http://www.travelvideostore.com/product_info.php?products_id=7182&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307275,http://www.travelvideostore.com/product_info.php?products_id=7183&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307503,http://www.travelvideostore.com/product_info.php?products_id=7186&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307794,http://www.travelvideostore.com/product_info.php?products_id=7187&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307381,http://www.travelvideostore.com/product_info.php?products_id=7188&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307350,http://www.travelvideostore.com/product_info.php?products_id=7192&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307688,http://www.travelvideostore.com/product_info.php?products_id=7196&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307244,http://www.travelvideostore.com/product_info.php?products_id=7197&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307237,http://www.travelvideostore.com/product_info.php?products_id=7199&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307282,http://www.travelvideostore.com/product_info.php?products_id=7203&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307732,http://www.travelvideostore.com/product_info.php?products_id=7205&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307459,http://www.travelvideostore.com/product_info.php?products_id=7206&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307251,http://www.travelvideostore.com/product_info.php?products_id=7207&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629307305,http://www.travelvideostore.com/product_info.php?products_id=7208&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281377,http://www.travelvideostore.com/product_info.php?products_id=7210&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281551,http://www.travelvideostore.com/product_info.php?products_id=7215&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281780,http://www.travelvideostore.com/product_info.php?products_id=7220&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281261,http://www.travelvideostore.com/product_info.php?products_id=7231&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281209,http://www.travelvideostore.com/product_info.php?products_id=7237&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281315,http://www.travelvideostore.com/product_info.php?products_id=7240&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281711,http://www.travelvideostore.com/product_info.php?products_id=7243&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281384,http://www.travelvideostore.com/product_info.php?products_id=7249&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281353,http://www.travelvideostore.com/product_info.php?products_id=7250&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281810,http://www.travelvideostore.com/product_info.php?products_id=7251&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281360,http://www.travelvideostore.com/product_info.php?products_id=7256&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281667,http://www.travelvideostore.com/product_info.php?products_id=7257&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281605,http://www.travelvideostore.com/product_info.php?products_id=7258&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629281681,http://www.travelvideostore.com/product_info.php?products_id=7264&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300986,http://www.travelvideostore.com/product_info.php?products_id=7275&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300429,http://www.travelvideostore.com/product_info.php?products_id=7276&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629282145,http://www.travelvideostore.com/product_info.php?products_id=7279&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300849,http://www.travelvideostore.com/product_info.php?products_id=7280&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300825,http://www.travelvideostore.com/product_info.php?products_id=7282&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300818,http://www.travelvideostore.com/product_info.php?products_id=7283&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300498,http://www.travelvideostore.com/product_info.php?products_id=7285&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300443,http://www.travelvideostore.com/product_info.php?products_id=7286&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629282213,http://www.travelvideostore.com/product_info.php?products_id=7287&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629282329,http://www.travelvideostore.com/product_info.php?products_id=7288&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300399,http://www.travelvideostore.com/product_info.php?products_id=7290&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629282305,http://www.travelvideostore.com/product_info.php?products_id=7294&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629282121,http://www.travelvideostore.com/product_info.php?products_id=7295&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300795,http://www.travelvideostore.com/product_info.php?products_id=7299&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300757,http://www.travelvideostore.com/product_info.php?products_id=7300&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300979,http://www.travelvideostore.com/product_info.php?products_id=7301&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300962,http://www.travelvideostore.com/product_info.php?products_id=7302&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300955,http://www.travelvideostore.com/product_info.php?products_id=7303&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300436,http://www.travelvideostore.com/product_info.php?products_id=7304&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629282282,http://www.travelvideostore.com/product_info.php?products_id=7307&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301013,http://www.travelvideostore.com/product_info.php?products_id=7308&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301006,http://www.travelvideostore.com/product_info.php?products_id=7309&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300931,http://www.travelvideostore.com/product_info.php?products_id=7310&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300917,http://www.travelvideostore.com/product_info.php?products_id=7312&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300771,http://www.travelvideostore.com/product_info.php?products_id=7317&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300788,http://www.travelvideostore.com/product_info.php?products_id=7320&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300948,http://www.travelvideostore.com/product_info.php?products_id=7321&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629282220,http://www.travelvideostore.com/product_info.php?products_id=7322&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300481,http://www.travelvideostore.com/product_info.php?products_id=7323&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300887,http://www.travelvideostore.com/product_info.php?products_id=7325&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629300832,http://www.travelvideostore.com/product_info.php?products_id=7326&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629306087,http://www.travelvideostore.com/product_info.php?products_id=7327&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629282534,http://www.travelvideostore.com/product_info.php?products_id=7329&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629306216,http://www.travelvideostore.com/product_info.php?products_id=7333&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629306360,http://www.travelvideostore.com/product_info.php?products_id=7340&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629306971,http://www.travelvideostore.com/product_info.php?products_id=7343&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629306056,http://www.travelvideostore.com/product_info.php?products_id=7353&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629303215,http://www.travelvideostore.com/product_info.php?products_id=7359&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629307152,http://www.travelvideostore.com/product_info.php?products_id=7360&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629307183,http://www.travelvideostore.com/product_info.php?products_id=7377&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629307176,http://www.travelvideostore.com/product_info.php?products_id=7385&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629306131,http://www.travelvideostore.com/product_info.php?products_id=7389&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629306407,http://www.travelvideostore.com/product_info.php?products_id=7395&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
883629306988,http://www.travelvideostore.com/product_info.php?products_id=7407&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061004865,http://www.travelvideostore.com/product_info.php?products_id=7412&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004964,http://www.travelvideostore.com/product_info.php?products_id=7413&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005046,http://www.travelvideostore.com/product_info.php?products_id=7414&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005053,http://www.travelvideostore.com/product_info.php?products_id=7415&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005060,http://www.travelvideostore.com/product_info.php?products_id=7416&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005077,http://www.travelvideostore.com/product_info.php?products_id=7417&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005084,http://www.travelvideostore.com/product_info.php?products_id=7418&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005091,http://www.travelvideostore.com/product_info.php?products_id=7419&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005107,http://www.travelvideostore.com/product_info.php?products_id=7420&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004872,http://www.travelvideostore.com/product_info.php?products_id=7421&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004889,http://www.travelvideostore.com/product_info.php?products_id=7422&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004896,http://www.travelvideostore.com/product_info.php?products_id=7423&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005114,http://www.travelvideostore.com/product_info.php?products_id=7424&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004902,http://www.travelvideostore.com/product_info.php?products_id=7425&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004919,http://www.travelvideostore.com/product_info.php?products_id=7426&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004926,http://www.travelvideostore.com/product_info.php?products_id=7427&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004933,http://www.travelvideostore.com/product_info.php?products_id=7428&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004940,http://www.travelvideostore.com/product_info.php?products_id=7429&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004957,http://www.travelvideostore.com/product_info.php?products_id=7430&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004971,http://www.travelvideostore.com/product_info.php?products_id=7431&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004988,http://www.travelvideostore.com/product_info.php?products_id=7432&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061004995,http://www.travelvideostore.com/product_info.php?products_id=7433&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005015,http://www.travelvideostore.com/product_info.php?products_id=7435&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005022,http://www.travelvideostore.com/product_info.php?products_id=7436&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005039,http://www.travelvideostore.com/product_info.php?products_id=7437&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301396,http://www.travelvideostore.com/product_info.php?products_id=7438&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301426,http://www.travelvideostore.com/product_info.php?products_id=7440&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301594,http://www.travelvideostore.com/product_info.php?products_id=7442&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301402,http://www.travelvideostore.com/product_info.php?products_id=7443&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301525,http://www.travelvideostore.com/product_info.php?products_id=7446&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301532,http://www.travelvideostore.com/product_info.php?products_id=7449&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301372,http://www.travelvideostore.com/product_info.php?products_id=7450&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301457,http://www.travelvideostore.com/product_info.php?products_id=7454&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301433,http://www.travelvideostore.com/product_info.php?products_id=7455&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301471,http://www.travelvideostore.com/product_info.php?products_id=7456&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629301488,http://www.travelvideostore.com/product_info.php?products_id=7457&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629689142,http://www.travelvideostore.com/product_info.php?products_id=7458&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629302843,http://www.travelvideostore.com/product_info.php?products_id=7464&ref=115123,9.99,New,Movies,DVD,Y,$0.00,0.32
883629302799,http://www.travelvideostore.com/product_info.php?products_id=7465&ref=115123,9.99,New,Movies,DVD,Y,$0.00,0.32
883629302775,http://www.travelvideostore.com/product_info.php?products_id=7466&ref=115123,9.99,New,Movies,DVD,Y,$0.00,0.32
883629302867,http://www.travelvideostore.com/product_info.php?products_id=7469&ref=115123,9.99,New,Movies,DVD,Y,$0.00,0.32
883629302881,http://www.travelvideostore.com/product_info.php?products_id=7474&ref=115123,9.99,New,Movies,DVD,Y,$0.00,0.32
883629302805,http://www.travelvideostore.com/product_info.php?products_id=7476&ref=115123,9.99,New,Movies,DVD,Y,$0.00,0.32
879061005190,http://www.travelvideostore.com/product_info.php?products_id=7480&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005145,http://www.travelvideostore.com/product_info.php?products_id=7481&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005183,http://www.travelvideostore.com/product_info.php?products_id=7482&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005152,http://www.travelvideostore.com/product_info.php?products_id=7483&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005213,http://www.travelvideostore.com/product_info.php?products_id=7484&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005176,http://www.travelvideostore.com/product_info.php?products_id=7485&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005169,http://www.travelvideostore.com/product_info.php?products_id=7486&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005206,http://www.travelvideostore.com/product_info.php?products_id=7487&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005138,http://www.travelvideostore.com/product_info.php?products_id=7489&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005329,http://www.travelvideostore.com/product_info.php?products_id=7498&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061005268,http://www.travelvideostore.com/product_info.php?products_id=7510&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629308746,http://www.travelvideostore.com/product_info.php?products_id=7517&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629308661,http://www.travelvideostore.com/product_info.php?products_id=7519&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629308739,http://www.travelvideostore.com/product_info.php?products_id=7520&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629308715,http://www.travelvideostore.com/product_info.php?products_id=7521&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629308753,http://www.travelvideostore.com/product_info.php?products_id=7523&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629308692,http://www.travelvideostore.com/product_info.php?products_id=7524&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629308708,http://www.travelvideostore.com/product_info.php?products_id=7525&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629308654,http://www.travelvideostore.com/product_info.php?products_id=7526&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629308760,http://www.travelvideostore.com/product_info.php?products_id=7527&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629308722,http://www.travelvideostore.com/product_info.php?products_id=7528&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
8594007460971,http://www.travelvideostore.com/product_info.php?products_id=7535&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629688855,http://www.travelvideostore.com/product_info.php?products_id=7536&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061008573,http://www.travelvideostore.com/product_info.php?products_id=7580&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
741319636121,http://www.travelvideostore.com/product_info.php?products_id=7555&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
741319475652,http://www.travelvideostore.com/product_info.php?products_id=7556&ref=115123,19.95,New,Movies,HD-DVD,Y,$0.00,0.32
741319636923,http://www.travelvideostore.com/product_info.php?products_id=7557&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
741319636527,http://www.travelvideostore.com/product_info.php?products_id=7561&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
741319636428,http://www.travelvideostore.com/product_info.php?products_id=7563&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
741319636824,http://www.travelvideostore.com/product_info.php?products_id=7564&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
622306913091,http://www.travelvideostore.com/product_info.php?products_id=7652&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
011929201102,http://www.travelvideostore.com/product_info.php?products_id=7576&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
786936228922,http://www.travelvideostore.com/product_info.php?products_id=7629&ref=115123,14.99,New,Movies,DVD,Y,$0.00,0.32
820381212096,http://www.travelvideostore.com/product_info.php?products_id=7593&ref=115123,9.99,New,Movies,DVD,Y,$0.00,0.32
030306353029,http://www.travelvideostore.com/product_info.php?products_id=7612&ref=115123,59.95,New,Movies,DVD,Y,$0.00,0.38
033937037412,http://www.travelvideostore.com/product_info.php?products_id=7613&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629597027,http://www.travelvideostore.com/product_info.php?products_id=7660&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
616347434004,http://www.travelvideostore.com/product_info.php?products_id=7668&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
616347434035,http://www.travelvideostore.com/product_info.php?products_id=7671&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
616347434059,http://www.travelvideostore.com/product_info.php?products_id=7673&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
799759055200,http://www.travelvideostore.com/product_info.php?products_id=7679&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
743452115525,http://www.travelvideostore.com/product_info.php?products_id=7921&ref=115123,9.98,New,Movies,DVD,Y,$0.00,0.32
883629515311,http://www.travelvideostore.com/product_info.php?products_id=7684&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629515281,http://www.travelvideostore.com/product_info.php?products_id=7687&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629692630,http://www.travelvideostore.com/product_info.php?products_id=7712&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
8697441015988,http://www.travelvideostore.com/product_info.php?products_id=7713&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629692609,http://www.travelvideostore.com/product_info.php?products_id=7718&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629692500,http://www.travelvideostore.com/product_info.php?products_id=7722&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629488417,http://www.travelvideostore.com/product_info.php?products_id=7726&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
033937037474,http://www.travelvideostore.com/product_info.php?products_id=8053&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
883629316307,http://www.travelvideostore.com/product_info.php?products_id=7733&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629316239,http://www.travelvideostore.com/product_info.php?products_id=7734&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
5060000032734,http://www.travelvideostore.com/product_info.php?products_id=7771&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
883629316383,http://www.travelvideostore.com/product_info.php?products_id=7744&ref=115123,149.99,New,Movies,DVD,Y,$0.00,0.32
9783900132262,http://www.travelvideostore.com/product_info.php?products_id=7763&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
